id,wmo_reg,sub_reg,river,station,country,lat,lon,area,altitude_station,d_start,d_end,d_yrs,d_miss,m_start,m_end,m_yrs,m_miss,t_start,t_end,t_yrs,lta_discharge,r_volume_yr,r_height_yr,clay,sand,mineral_bulk_density,altitude_basin,forest,impervious,pervious,slope
6731900,6,6310,LAKSELVA,MEVATN,NO,69.23,17.78,178.0,8.0,1925.0,2018.0,94.0,29.97450101,1978.0,1983.0,6.0,0.0,1925,2018,94,"10,545",0.33254712,1868.242247,0.08313282187539388,0.5587701766269921,0.010743600767258171,232.70918747551815,0.4585558709576146,0.0,0.5414441290423853,10.253554402293204
6731905,6,6310,SALANGSELVA,VASSAS,NO,68.88,17.88,580.0,-999.0,1913.0,2015.0,103.0,2.362415389,1914.0,1974.0,61.0,0.0,1913,2015,103,"22,116",0.697450176,1202.500303,0.09077969635254148,0.5500001835314066,0.01087918669098818,600.1934486214641,0.3811611019831438,0.0,0.6188388980168564,17.373305059546443
6731907,6,6310,MALSELVA,MALANGSFOSS,NO,69.034927,18.65834,3239.0,26.06,1907.0,2018.0,112.0,0.002460025,,,,,1907,2018,112,"85,912",2.709320832,836.4683026,0.10318468351033014,0.5433510617597989,0.011174966950699168,686.1610924963422,0.2012869644603021,0.0,0.7987130355396975,15.438649399208686
6731910,6,6310,KAUTOKEINOELVA,MASI,NO,69.420044,23.635048,5626.0,272.0,1966.0,2018.0,53.0,0.0,,,,,1966,2018,53,"67,727",2.135838672,379.6371617,0.1150232966754304,0.5136807166233119,0.010976202457704264,456.28401756917583,0.0689146646006928,0.0,0.9310853353993074,2.565157912603306
6731920,6,6310,ALTAELVA,KISTA,NO,69.826302,23.516815,6187.0,43.0,1971.0,2018.0,48.0,0.0,,,,,1971,2018,48,"77,972",2.458924992,397.4341348,0.11436863696314756,0.5158984110702024,0.010995643678899204,463.9046820647231,0.0642161352666985,0.0,0.9357838647333012,2.845019210907817
6742552,6,6421,JIU,PODARI,RO,44.255555,23.789444,9334.0,446.0,1950.0,2008.0,59.0,0.0,,,,,1950,2008,59,"84,786",2.673811296,286.4593203,0.28206302587207294,0.3360214435909977,0.013719402412629884,475.912940394177,0.4616745487236339,0.0157010391848522,0.5226244120915138,10.670660837953063
6742600,6,6421,PRUT,RADAUTI,RO,48.240833,26.812222,9074.0,101.87,1960.0,2008.0,49.0,25.55592804,1960.0,2002.0,43.0,30.23255814,1960,2008,49,"81,994",2.585762784,284.9639392,0.21396151630057322,0.37857642104746214,0.012354454385794203,525.8777654847182,0.5703467410560692,0.0004701061658603,0.4291831527780707,9.190213681675676
6742912,6,6421,IALOMITA,COSERENI,RO,44.695555,26.578333,6265.0,490.0,1950.0,2010.0,61.0,0.0,,,,,1950,2010,61,"39,486",1.245230496,198.7598557,0.28702185969349514,0.3196529563803735,0.013783360906706338,492.9888015330405,0.3779350525117266,0.008021201807686,0.6140437456805874,8.445914650831334
6744100,6,6441,FEKETE-KOROS,ZERIND,RO,46.628333,21.518056,3702.0,1872.0,1951.0,2008.0,58.0,0.075525136,,,,,1951,2008,58,"29,401",0.927189936,250.4564927,0.2739254256553951,0.3658441895256548,0.013514659630519557,333.9799972753661,0.3602312695594481,0.0004950177376153,0.6392737127029368,7.366223625024643
6744600,6,6441,VISEUL,BISTRA,RO,47.862778,24.193056,1547.0,1020.0,1950.0,2008.0,59.0,0.0,,,,,1950,2008,59,"34,88",1.09997568,711.0379315,0.1796698086714392,0.4289819006735643,0.01196058148427417,1015.0796003083638,0.6387674764666607,0.0004922335970069,0.3607402899363324,23.352243108918703
6854210,6,6540,AHTAVANJOKI,HERRFORS,FI,63.623391,22.881516,2000.0,3.0,1965.0,2015.0,51.0,3.140602351,1965.0,2001.0,37.0,3.828828829,1965,2015,51,"15,136",0.477328896,238.664448,0.12307601724319278,0.5732215915282012,0.01238928077957194,112.8834438639081,0.7280311325464948,0.0021330343680571,0.2698358330854477,1.0178189320210682
6854301,6,6540,LESTIJOKI,SAARENPAA,FI,63.9862,23.7608,1283.0,28.0,1980.0,2017.0,38.0,0.0,1980.0,2001.0,22.0,0.0,1980,2017,38,"12,295",0.38773512,302.2097584,0.11521318704398109,0.5931316036275329,0.01254110688351101,117.64847547968574,0.6741842787732116,0.0004466596176438,0.3253690616091442,0.9963609314043947
6854320,6,6540,PYHAJOKI,TOLPANKOSKI,FI,64.361195,24.399452,3408.0,30.0,1983.0,2016.0,34.0,0.0,1983.0,2001.0,19.0,0.0,1983,2016,34,"31,432",0.991239552,290.8566761,0.1175274936676141,0.5855311199859946,0.012443827275461497,122.98144912791356,0.823873560753213,0.0023639016758107,0.1737625375709763,1.1445956400762338
6854590,6,6544,OULUJOKI,LAKE LENTUA OUTLET,FI,64.190256,29.583843,2045.0,165.0,1911.0,2017.0,107.0,0.0,1911.0,2001.0,91.0,0.0,1911,2017,107,"25,875",0.815994,399.0190709,0.08325144815870479,0.5888205224291834,0.011465603666179481,207.9891395833064,0.7834465874688831,0.0,0.2165534125311169,2.404974999476915
6854620,6,6540,SIMOJOKI,SIMO,FI,65.6654,25.0894,3109.0,15.0,1965.0,2017.0,53.0,0.0,1965.0,2001.0,37.0,0.0,1965,2017,53,"40,696",1.283389056,412.7980238,0.07504982214534336,0.614672974390808,0.011675697949327211,136.97126274089783,0.8838328621554504,0.0,0.1161671378445498,1.103251303105275
6854800,6,6540,KALAJOKI,NISKAKOSKI,FI,64.200097,24.118913,3065.0,30.0,1911.0,2011.0,101.0,0.005421523,1911.0,2001.0,91.0,0.0,1911,2011,101,"27,231",0.858756816,280.1816692,0.11845326445900393,0.5802784200714356,0.012420066393486555,116.84143881236707,0.7975776100586827,0.0014562303535047,0.2009661595878124,0.9706249374968704
6854900,6,6540,KYRONJOKI,SKATILA,FI,63.092,21.8842,4833.0,5.0,1911.0,2017.0,107.0,0.0,1911.0,2001.0,91.0,0.0,1911,2017,107,"43,454",1.370365344,283.543419,0.15308763654599689,0.5160276395714378,0.01250424826104065,93.48182318603835,0.6419958795654563,0.0029621803089606,0.3550419401255827,1.0994614331308743
6934050,6,6340,ARUP A,AARUP,DK,56.89403,8.48206,108.0,2.6,1936.0,2017.0,82.0,0.0,1936.0,2002.0,67.0,0.0,1936,2017,82,"1,394",0.043961184,407.048,0.13171533999597387,0.6396407320636412,0.013768761547119122,22.29761725489773,0.1818182141802155,0.0,0.8181817858197844,1.4247568408154363
6934100,6,6342,SKJERN A,AHLERGAARDE,DK,55.95689,8.70724,1055.0,7.5,1920.0,2017.0,98.0,0.126142289,1920.0,2002.0,83.0,2.419354839,1920,2017,98,"15,116",0.476698176,451.8466123,0.09558041353977051,0.7452770035204261,0.014616112629368832,59.51150368329832,0.2860168897506581,0.0045275359097548,0.7094555743395874,1.0461743694908292
6934200,6,6341,GUDENA,AASTEDBRO,DK,55.90131,9.61107,189.0,48.1,1917.0,2017.0,101.0,0.0,1917.0,2002.0,86.0,0.0,1917,2017,101,"2,6",0.0819936,433.8285714,0.13195644851883073,0.633479299959408,0.013732024678439456,79.0647292805786,0.0635788562644918,0.0014660753471204,0.9349550683883876,1.3317225741736896
6934250,6,6341,GUDENA,TVILUMBRO,DK,56.24026,9.67046,1285.0,17.7,1917.0,2017.0,101.0,0.0,1917.0,2002.0,86.0,0.0,1917,2017,101,"16,301",0.514068336,400.0531798,0.1332021768684452,0.622965154577065,0.013558920299318197,73.35438417326831,0.3046593203769077,0.0071220195326114,0.6882186600904807,2.4116976363604863
6934300,6,6340,UGGERBY A,ASTED BRO,DK,57.4504,10.13254,153.0,17.8,1917.0,2017.0,101.0,0.0,1917.0,2002.0,86.0,0.0,1917,2017,101,"1,588",0.050079168,327.3148235,0.1384997188031748,0.6338264714303696,0.013991183158814148,36.44376339482863,0.0361859536222258,0.0049210498708841,0.9588929965068902,1.116814649640469
6934310,6,6340,LINDHOLM A,ELKAER BRO,DK,57.16017,9.91465,104.0,3.3,1918.0,2017.0,100.0,0.0,1918.0,2002.0,85.0,0.0,1918,2017,100,"0,964",0.030400704,292.3144615,0.14116884560513393,0.6455520728210488,0.014210985233042792,8.979082848285275,0.1290059972017537,0.0,0.8709940027982461,0.5238305400258728
6934350,6,6340,RIBE A,STAVNAGER,DK,55.32261,8.8767,676.0,4.6,1933.0,2017.0,85.0,0.754167341,1933.0,2002.0,70.0,0.479041916,1933,2017,85,"9,055",0.28555848,422.423787,0.11380107334965432,0.6884035291165895,0.014220551227401403,39.64602541296386,0.093557656304592,0.0010163538763305,0.9054259898190774,0.9750855238921484
6934400,6,6340,ARHUS A,SKIBBY,DK,56.13496,10.04068,119.0,2.2,1919.0,2017.0,99.0,0.0,1919.0,2002.0,84.0,0.0,1919,2017,99,"1,022",0.032229792,270.8385882,0.15741086087819434,0.5655738786219185,0.013055326351530751,65.25944683581207,0.0573061916853426,0.0127364887827634,0.929957319531894,1.9978607250601157
6934460,6,6340,LINDENBORG A,LINDENBORG BRO,DK,56.90959,10.0324,214.0,3.4,1925.0,2017.0,93.0,0.0,1925.0,2002.0,78.0,0.0,1925,2017,93,"2,388",0.075307968,351.9063925,0.13486581940369308,0.6138448234975802,0.013460100914012545,49.71919966049441,0.3787914055610574,0.0025259136003131,0.6186826808386297,2.2719973054216878
6934500,6,6340,TRYGGEVAELDE A,LILLE LINDE,DK,55.33432,12.20428,130.0,7.6,1917.0,2017.0,101.0,0.111598029,1917.0,2002.0,86.0,0.0,1917,2017,101,"0,898",0.028319328,217.8409846,0.15830008442037435,0.57641942033928,0.013247696924095321,28.463256676731948,0.1543353438315901,0.0,0.8456646561684099,0.9926467763131056
6934530,6,6340,AMOSE A,BROMOELLE,DK,55.61297,11.3858,291.0,21.2,1920.0,2017.0,98.0,0.86427747,1920.0,2002.0,83.0,0.506585613,1920,2017,98,"1,904",0.060044544,206.3386392,0.1535224947780963,0.5963442816697581,0.013519690588870677,41.57908880492272,0.1270047732148003,0.004125488009761,0.8688697387754387,1.1916464682724144
6934571,6,6340,SUSA,HOLLOESE MOELLE,DK,55.29993,11.68963,756.0,5.7,1934.0,2017.0,84.0,0.0,1934.0,2002.0,69.0,0.0,1934,2017,84,"5,745",0.18117432,239.6485714,0.1607134683703028,0.5711764525121883,0.013165372346279298,39.71012429991295,0.1411067617737331,0.00779734375517,0.8510958944710968,1.4226625743631818
6934750,6,6340,ODENSE A,NR BROBY,DK,55.25617,10.22899,302.0,18.4,1917.0,2017.0,101.0,0.0,1917.0,2002.0,86.0,0.0,1917,2017,101,"2,908",0.091706688,303.6645298,0.15359660742806272,0.5893322884868997,0.01337762139680983,56.52779160678679,0.1130791072552175,0.0017473395498201,0.8851735531949623,1.3846528782635157
6934800,6,6340,BREDE A,BREDEBRO,DK,55.06221,8.82536,290.0,4.1,1922.0,2018.0,97.0,0.0,1921.0,2002.0,82.0,0.0,1921,2018,98,"3,708",0.116935488,403.2258207,0.10511847799688766,0.724475140298833,0.014592899849948337,27.86891770453989,0.1316493278067586,9.424825872411864e-07,0.8683497297106542,0.8104875736102899
6935020,6,6351,AARE,BERN-SCHOENAU,CH,46.9331,7.448,2945.0,551.66,1917.0,2019.0,103.0,0.0,1961.0,1993.0,33.0,0.0,1917,2019,103,"122,083",3.850009488,1307.303731,0.18278262216474667,0.4533026939228407,0.012318706543648947,1599.2661717639564,0.4302762978715521,0.0084381788244444,0.5612855233040034,33.53912964364268
6935145,6,6351,RHINE RIVER,DOMAT/EMS,CH,46.8377,9.4561,3229.0,622.884,1899.0,2019.0,121.0,2.502851928,1961.0,1993.0,33.0,0.0,1899,2019,121,"117,15",3.6944424,1144.144441,0.1467565066049857,0.4928548455224554,0.011776532421216892,2003.9526586646637,0.3608279911385844,0.0033762049200767,0.6357958039413387,34.900276165008975
6935302,6,6351,AARE,MURGENTHAL,CH,47.2666,7.8306,10119.0,447.454,1916.0,2019.0,104.0,0.0,,,,,1916,2019,104,"285,06",8.98965216,888.3933353,0.21688412171696064,0.39377308918790094,0.012551514113400148,1081.206376493726,0.4453139135921994,0.007717824043572,0.546968262364229,19.107516225856006
6935310,6,6351,REUSS,MELLINGEN,CH,47.421,8.2713,3382.0,392.631,1904.0,2019.0,116.0,0.0,,,,,1904,2019,116,"139,019",4.384103184,1296.304904,0.1993423484026599,0.42407832288757386,0.012448340011985214,1247.475257479074,0.4748514209309514,0.0074111536012302,0.5177374254678182,27.526367802020783
6935320,6,6351,EMME,EMMENMATT,CH,46.9545,7.7488,443.0,687.34,1909.0,2019.0,111.0,0.0,,,,,1909,2019,111,"12,144",0.382973184,864.4992867,0.22003586413360438,0.3877649252408287,0.012545228663518012,1073.5189770813813,0.7269642665349824,0.0018994391534683,0.2711362943115495,18.92657234999424
6935400,6,6351,THUR,ANDELFINGEN,CH,47.5965,8.682,1696.0,402.751,1904.0,2019.0,116.0,0.0,,,,,1904,2019,116,"46,727",1.473582672,868.8577075,0.23201812946511322,0.3600187432689902,0.012585125211748663,774.9226875301542,0.5310299970221377,0.0072482608157045,0.4617217421621574,12.522190799010472
6935401,6,6351,THUR,HALDEN,CH,47.5058,9.2116,1085.0,502.433,1965.0,2019.0,55.0,0.0,,,,,1965,2019,55,"38,009",1.198651824,1104.748225,0.23466926707023217,0.35840846474153165,0.012677860117025047,918.2046114910468,0.6366195256820045,0.007129154094419,0.3562513202235765,16.17473855766725
6935402,6,6351,THUR,"JONSCHWIL, MUEHLAU",CH,47.4137,9.0775,493.0,580.823,1966.0,2019.0,54.0,0.0,,,,,1966,2019,54,"20,549",0.648033264,1314.469095,0.23215615489982588,0.36590081577506983,0.012720819715372597,1019.2071657964544,0.6954642762917372,0.0016859257802028,0.30284979792806,20.450212484404005
6935410,6,6351,SITTER,"ST. GALLEN, BRUGGEN/AU",CH,47.4144,9.3275,261.0,623.547,1980.0,2019.0,40.0,0.0,,,,,1980,2019,40,"10,132",0.319522752,1224.225103,0.2333514962855125,0.3597453294728823,0.012673602189707018,1079.1953020850715,0.6565310362616288,0.0030362964955135,0.3404326672428573,20.5296038629272
6935500,6,6351,RHINE RIVER,"DIEPOLDSAU, RIETBRUECKE",CH,47.3831,9.6409,6119.0,456.273,1919.0,2019.0,101.0,0.0,1961.0,1993.0,33.0,0.0,1919,2019,101,"229,956",7.251892416,1185.143392,0.16162320648132616,0.47334582451370366,0.01196504669924891,1771.1825957617427,0.4293642648466833,0.004360119922284,0.5662756152310325,33.725499190824706
6939200,6,6391,RHONE,PORTE DU SCEX,CH,46.3495,6.8886,5244.0,428.582,1905.0,2019.0,115.0,0.0,1961.0,1993.0,33.0,0.0,1905,2019,115,"180,671",5.697640656,1086.506609,0.1475135777459659,0.5101255616583417,0.012083257381201312,2081.869949558808,0.2883518859799101,0.005892673272759,0.7057554407473302,37.24328708240808
6939500,6,6391,RHONE,BRANSON,CH,46.1257,7.0913,3752.0,508.957,1941.0,2019.0,79.0,0.0,1978.0,1982.0,5.0,0.0,1941,2019,79,"133,166",4.199522976,1119.275846,0.14722177425983765,0.5124891818718548,0.01210303238361204,2188.085313827696,0.2474750057550568,0.0062678755892698,0.7462571186556735,37.32477785647734
6943100,6,6431,INN,MARTINSBRUCK,CH,46.8858,10.4654,1945.0,1076.537,1904.0,2019.0,116.0,0.0,,,,,1904,2019,116,"55,804",1.759834944,904.7994571,0.13392460358481303,0.5170517081790117,0.011744659770867446,2333.9155810282405,0.2032197399431363,0.0041360863196004,0.7926441737372633,35.747182479965744
6948100,6,6481,"TICINO, FIUME",BELLINZONA,CH,46.1938,9.0093,1515.0,269.951,1911.0,2019.0,109.0,0.0,1961.0,1993.0,33.0,0.0,1911,2019,109,"68,665",2.16541944,1429.319762,0.1486013122694455,0.5093581871336681,0.012080751541351843,1669.722364861499,0.5470383539810112,0.0020376497280549,0.450923996290934,42.77373692617868
6948110,6,6481,POSCHIAVINO,LE PRESE,CH,46.2954,10.08,169.0,1015.458,1931.0,2019.0,89.0,0.0,,,,,1931,2019,89,"5,858",0.184737888,1093.123598,0.13458171744287553,0.5207919295731877,0.011824183379397462,2121.371246142252,0.3523799316158592,0.0015834050561888,0.6460366633279518,36.266158892443165
6948120,6,6481,MAGGIA,"LOCARNO, SOLDUNO",CH,46.1683,8.7736,926.0,252.266,1970.0,2019.0,50.0,13.06291206,,,,,1970,2019,50,"22,896",0.722048256,779.7497365,0.16810855812142977,0.5064240851999071,0.012582436765932762,1522.054642125063,0.5326782189079655,0.0019656106885985,0.4653561704034358,42.99843192619151
6971401,6,6710,VORON'YA,SEREBRYANSKAYA GES 1,RU,68.45,35.33,8640.0,-999.0,1960.0,1992.0,33.0,6.056080969,1959.0,2015.0,57.0,13.62962963,1959,2015,57,"105,386",3.323452896,384.6589,0.12109003007250524,0.5248595526191027,0.011396274897178623,240.98365443907707,0.2155299775859367,0.0,0.784470022414063,2.972542094680176
